Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G89	1	G23 & (G71 | G77)	20	3	0.035399	2.9021
G89	2	G23 | (G71 & G77)	20	3	0.035399	2.9021
G89	3	G23 & G77	20	2	0.035399	2.9021
G89	4	G23	20	1	0.035399	2.4021
G89	5	G57 & G77 & (G23 | G51) & (G23 | G84)	19	5	0.016718	1.9333
G90	1	G43 & G65	19	2	0.096125	2.7914
G90	2	G43 & G48 & G65	18	3	0.096125	2.7414
G90	3	G65 & (G16 | G66)	18	3	0.456924	2.3806
G90	4	G65	18	1	0.096125	2.2414
G90	5	G43 & (G16 | G66) & (G48 | G65)	18	5	0.520618	1.3794
G91	1	G100 & G31 & G89	17	3	0.201253	2.5862
G91	2	G100 & G89	16	2	0.348098	2.3894
G91	3	G100 & G31 & G46 & G89	16	4	0.118554	2.1189
G92	1	~G97 & (~G72 | ~G73)	16	3	0.848276	1.8892
G92	2	~G44 & ~G97	17	2	1.401381	1.7875
G92	3	~G72 & ~G97	16	2	1.288949	1.7375
G93	1	G33 | G86	18	2	0.554433	2.2831
G94	1	G44 & G70 & ~G60	17	3	0.328660	2.4588
G94	2	G70 | (G18 & G72)	17	3	0.336881	2.4506
G94	3	G70 & G74 & ~G60	17	3	0.381883	2.4056
G94	4	G70 | (G60 & G72)	18	3	0.448058	2.3894
G94	5	G70 & G74	17	2	0.638953	2.1485
G94	6	G70 | (G60 & G72 & G80)	18	4	0.372920	1.9646
G94	7	G70	17	1	0.448058	1.8394
G94	8	G12 & G72	17	2	1.059761	1.7875
G95	1	~G6	15	1	0.900382	1.2871
G96	1	G46 & ~G99	18	2	0.478525	2.3590
G96	2	G60 & (~G95 | ~G99)	17	3	0.638069	2.1494
G97	1	G92 & (G24 | G95)	17	3	0.602355	2.1851
G98	1	G38 & (~G36 | ~G74)	16	3	0.449294	2.2882
G98	2	G38 & (~G36 | ~G93 | ~G94)	17	4	0.786935	1.5006
G98	3	G38	16	1	0.914103	1.3234
G99	1	~G66 | (G31 & G79)	17	3	0.271110	2.5164
G99	2	~G46 | ~G95	16	2	0.622522	2.1150
G99	3	~G66 | ~G95	16	2	0.698384	2.0391
G100	1	G12 | (G69 & G93)	18	3	0.675061	2.1624
G100	2	G12 | (G48 & G93) | (G48 & G94)	18	4	0.657512	1.6800
G100	3	G12	17	1	0.680811	1.6067
G100	4	G12 | (G10 & G93 & ~G73)	18	4	0.782944	1.5546
G100	5	G12 & (G10 | ~G73) & (G93 | ~G73)	17	4	0.782944	1.5046
