Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G6	6	G8 | ~G7	17	2	0.430444	2.3571
G6	7	~G7 | (~G3 & ~G4) | (~G4 & ~G9)	17	4	0.166817	2.1207
G6	8	~G7	18	1	0.552873	1.7846
G7	1	~G8 | (~G1 & ~G3)	20	3	0.200238	2.7373
G7	2	~G8 & (G7 | G9)	20	3	0.249516	2.6880
G7	3	~G8 | (~G3 & ~G6)	19	3	0.325063	2.5624
G7	4	~G8	20	1	0.396558	2.0409
G8	1	~G2 & (G1 | G4)	19	3	0.068224	2.8193
G8	2	~G2 & (G10 | G8)	20	3	0.164923	2.7726
G8	3	~G2 & (G1 | ~G9)	20	3	0.196585	2.7409
G8	4	G8 | (G10 & ~G2)	19	3	0.164923	2.7226
G8	5	G10 & (G8 | ~G2)	19	3	0.164923	2.7226
G8	6	~G2 & (G1 | G5)	20	3	0.220407	2.7171
G8	7	G10 & (G1 | ~G2)	19	3	0.193443	2.6941
G8	8	G10 & (~G2 | ~G4)	19	3	0.196398	2.6911
G8	9	G10 & ~G2	19	2	0.198538	2.6890
G8	10	G8 & (~G2 | ~G4)	19	3	0.206636	2.6809
G8	11	G8 & (~G2 | ~G6)	19	3	0.213494	2.6740
G8	12	G8 & ~G2	19	2	0.257291	2.6302
G8	13	G8 | (G1 & G3)	19	3	0.683381	2.2041
G8	14	~G2	19	1	0.253654	2.1338
G9	1	G1 & (~G7 | ~G9)	17	3	0.736006	2.0515
G9	2	G1 & (~G5 | ~G7 | ~G9)	16	4	0.508789	1.7287
G10	1	G8 | (G6 & ~G10)	16	3	0.288675	2.4488
G10	2	~G2 | (G6 & G7)	17	3	0.407432	2.3801
G10	3	G6 | ~G2 | ~G7	17	3	0.407432	2.3801
G10	4	G6 | (~G2 & ~G4)	17	3	0.408283	2.3792
G10	5	G6 | (G5 & G8)	16	3	0.366751	2.3707
G10	6	G6 | G8 | ~G2	17	3	0.496569	2.2909
G10	7	G8 | (G1 & G6)	16	3	0.551742	2.1858
G10	8	G6 | ~G2	17	2	0.750112	2.0374
G10	9	G8 | (G6 & ~G3)	16	3	0.770784	1.9667
G10	10	G6 | ~G7	16	2	0.830787	1.9067
G10	11	G8 | ~G2	16	2	0.919188	1.8183
